id,title,date_recorded,duration,language_name,category,subcategories,thumbnail_url,audio_url,mp4_url,m3u8_url,speaker_name_first,speaker_name_last
230715,ברכת האילנות בחודש ניסן,2023-03-21,2901,Hebrew,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/230715/230715.jpg,https://dl.torahanytime.com/mp3/230715--____02_02_2023__d5878610-1a12-4c74-a245-d7b30a97d4e6.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/230715--____02_02_2023__d5878610-1a12-4c74-a245-d7b30a97d4e6.mp4,,Asher,Weiss
230149,Short Thought for Parashat Vayakhel-Pekudei 5783,2023-03-17,353,Hebrew,Parasha/Torah Portion,Vayakhel-Pekudei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/230149/230149.jpg,https://dl.torahanytime.com/mp3/230149--____02_05_2023__ab253938-4f78-4fbb-97c8-25f08df24c0b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/230149--____02_05_2023__ab253938-4f78-4fbb-97c8-25f08df24c0b.mp4,,Asher,Weiss
230045,Parshat Vayakhel-Pekudei: Meleches Machsheves B'Shabbos,2023-03-16,2202,English,Parasha/Torah Portion,Vayakhel-Pekudei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/230045/230045.jpg,https://dl.torahanytime.com/mp3/230045--____02_04_2023__54621b64-9a43-4ca6-b38a-5b285c1be5e5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/230045--____02_04_2023__54621b64-9a43-4ca6-b38a-5b285c1be5e5.mp4,,Asher,Weiss
229769,פרשת ויקהל פקודי: מלאכת מחשבת בשבת,2023-03-15,2809,Hebrew,Parasha/Torah Portion,Vayakhel-Pekudei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/229769/229769.jpg,https://dl.torahanytime.com/mp3/229769--____02_03_2023__ffcb1113-d44a-4450-8f50-619e7f02c00d.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/229769--____02_03_2023__ffcb1113-d44a-4450-8f50-619e7f02c00d.mp4,,Asher,Weiss
228785,פורים: מקרא מגילה,2023-03-08,1986,Hebrew,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/228785/228785.jpg,https://dl.torahanytime.com/mp3/228785--____02_03_2023__cfc66e36-fd20-48e1-a467-29a9fc7b7aff.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/228785--____02_03_2023__cfc66e36-fd20-48e1-a467-29a9fc7b7aff.mp4,,Asher,Weiss
228756,Purim: Kavana While Reading the Megilla,2023-03-07,1503,English,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/228756/228756.jpg,https://dl.torahanytime.com/mp3/228756--____02_02_2023__8273b29f-d528-4351-8d78-05ca7b9c9ad5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/228756--____02_02_2023__8273b29f-d528-4351-8d78-05ca7b9c9ad5.mp4,,Asher,Weiss
228535,"מסר קצר לפורים תשפ""ג",2023-03-06,438,Hebrew,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/228535/228535.jpg,https://dl.torahanytime.com/mp3/228535--____02_01_2023__77f171a8-dfa4-46b4-99da-1498f6ec774c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/228535--____02_01_2023__77f171a8-dfa4-46b4-99da-1498f6ec774c.mp4,,Asher,Weiss
228150,Short Thought on Purim 5783,2023-03-03,923,English,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/228150/228150.jpg,https://dl.torahanytime.com/mp3/228150--____02_05_2023__73f38005-0eaa-4c1c-a541-64d8278bac4b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/228150--____02_05_2023__73f38005-0eaa-4c1c-a541-64d8278bac4b.mp4,,Asher,Weiss
228066,פורים: משלוח מנות איש לרעהו ומתנות לאביונים,2023-03-02,3251,Hebrew,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/228066/228066.jpg,https://dl.torahanytime.com/mp3/228066--____02_04_2023__24e4fb19-bc8a-4bfa-a44c-7ded349157a3.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/228066--____02_04_2023__24e4fb19-bc8a-4bfa-a44c-7ded349157a3.mp4,,Asher,Weiss
227345,Purim: The Reasons for Mishloach Manot,2023-02-27,3698,English,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/227345/227345.jpg,https://dl.torahanytime.com/mp3/227345--____01_01_2023__80402725-4500-406a-899f-c4a0d10b554c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/227345--____01_01_2023__80402725-4500-406a-899f-c4a0d10b554c.mp4,,Asher,Weiss
227281,The Centrality of בתי מדרשות: Home Away From Home,2023-02-26,382,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/227281/227281.jpg,https://dl.torahanytime.com/mp3/227281--____01_00_2023__fdda9d0e-fd39-4dad-b91a-7242ecec53b5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/227281--____01_00_2023__fdda9d0e-fd39-4dad-b91a-7242ecec53b5.mp4,,Asher,Weiss
227022,Short Though on Parshat Terumah,2023-02-24,779,English,Parasha/Torah Portion,Terumah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/227022/227022.jpg,https://dl.torahanytime.com/mp3/227022--____01_05_2023__2dacbd0d-6b57-453a-b010-a357f606761a.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/227022--____01_05_2023__2dacbd0d-6b57-453a-b010-a357f606761a.mp4,,Asher,Weiss
226049,Short Thought on Parshat Mishpatim 5783,2023-02-17,469,English,Parasha/Torah Portion,Mishpatim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/226049/226049.jpg,https://dl.torahanytime.com/mp3/226049--____01_05_2023__fc20c8cf-b543-44a1-9f91-222f3c17ca8f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/226049--____01_05_2023__fc20c8cf-b543-44a1-9f91-222f3c17ca8f.mp4,,Asher,Weiss
225816,"מסר קצר לפרשת משפטים תשפ""ג",2023-02-16,511,Hebrew,Parasha/Torah Portion,Mishpatim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/225816/225816.jpg,https://dl.torahanytime.com/mp3/225816--____01_04_2023__2006d4a9-a9e7-48b8-b8a1-7d59f0cc91dd.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/225816--____01_04_2023__2006d4a9-a9e7-48b8-b8a1-7d59f0cc91dd.mp4,,Asher,Weiss
225647,Parshat Mishpatim: Milk & Meat in the Same Fridge,2023-02-15,2171,English,Parasha/Torah Portion,Mishpatim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/225647/225647.jpg,https://dl.torahanytime.com/mp3/225647--____01_03_2023__179a079d-916f-4e38-b77e-e4ff7eb24152.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/225647--____01_03_2023__179a079d-916f-4e38-b77e-e4ff7eb24152.mp4,,Asher,Weiss
225555,פרשת משפטים: חלב ובשר באותו מקרר,2023-02-14,2264,Hebrew,Parasha/Torah Portion,Mishpatim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/225555/225555.jpg,https://dl.torahanytime.com/mp3/225555--____01_02_2023__7afddbc5-f745-467d-8aa2-4f27cb960986.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/225555--____01_02_2023__7afddbc5-f745-467d-8aa2-4f27cb960986.mp4,,Asher,Weiss
225339,Agudah Yerushalayim Yarchai Kallah 2023: Shiur Hakdama,2023-02-13,3098,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/225339/225339.jpg,https://dl.torahanytime.com/mp3/225339--____01_01_2023__9f599f10-1836-4adf-b604-612da9dad315.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/225339--____01_01_2023__9f599f10-1836-4adf-b604-612da9dad315.mp4,,Asher,Weiss
224966,Short Thought on Parshat Yitro 5783,2023-02-10,476,English,Parasha/Torah Portion,Yitro,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/224966/224966.jpg,https://dl.torahanytime.com/mp3/224966--____01_05_2023__5742e9cb-a269-4bb8-9b1e-dab3dc82e72d.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/224966--____01_05_2023__5742e9cb-a269-4bb8-9b1e-dab3dc82e72d.mp4,,Asher,Weiss
224977,מסר קצר לפרשת יתרו תשפ״ג,2023-02-10,579,Hebrew,Parasha/Torah Portion,Yitro,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/224977/224977.jpg,https://dl.torahanytime.com/mp3/224977--____01_05_2023__87e7f10c-eef3-4f6f-81a8-5b47f78dda5d.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/224977--____01_05_2023__87e7f10c-eef3-4f6f-81a8-5b47f78dda5d.mp4,,Asher,Weiss
224886,Parshat Yitro: One for Zachor and One for Shamor,2023-02-09,2856,English,Parasha/Torah Portion,Yitro,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/224886/224886.jpg,https://dl.torahanytime.com/mp3/224886--____01_04_2023__11cc2a0d-6e6e-44dd-8f7b-5c30301d6494.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/224886--____01_04_2023__11cc2a0d-6e6e-44dd-8f7b-5c30301d6494.mp4,,Asher,Weiss
224452,פרשת יתרו: אחד כנגד זכור ואחד כנגד שמור,2023-02-07,3401,Hebrew,Parasha/Torah Portion,Yitro,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/224452/224452.jpg,https://dl.torahanytime.com/mp3/224452--____01_02_2023__319337e7-7286-409b-ace4-70f9caf6b5f0.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/224452--____01_02_2023__319337e7-7286-409b-ace4-70f9caf6b5f0.mp4,,Asher,Weiss
223858,Parshat Beshalach: The Issur of Techumin on Shabbos,2023-02-03,2195,English,Parasha/Torah Portion,Beshalach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/223858/223858.jpg,https://dl.torahanytime.com/mp3/223858--____01_05_2023__0fe63dad-3d57-43dd-907e-63c975844bca.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/223858--____01_05_2023__0fe63dad-3d57-43dd-907e-63c975844bca.mp4,,Asher,Weiss
223882,Short Thought on Parshat Beshalach 5783,2023-02-03,372,English,Parasha/Torah Portion,Beshalach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/223882/223882.jpg,https://dl.torahanytime.com/mp3/223882--____01_05_2023__44fc3b2a-98ab-4235-93a4-b8385f91ff6e.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/223882--____01_05_2023__44fc3b2a-98ab-4235-93a4-b8385f91ff6e.mp4,,Asher,Weiss
223704,פרשת בשלח - דין תחומין,2023-02-02,3305,Hebrew,Parasha/Torah Portion,Beshalach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/223704/223704.jpg,https://dl.torahanytime.com/mp3/223704--____01_04_2023__3b8cad2c-fe59-401d-9340-3971dc7553ed.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/223704--____01_04_2023__3b8cad2c-fe59-401d-9340-3971dc7553ed.mp4,,Asher,Weiss
222791,Short Thought on Parshat Bo,2023-01-27,412,English,Parasha/Torah Portion,Bo,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/222791/222791.jpg,https://dl.torahanytime.com/mp3/222791--____00_05_2023__2cba6001-4650-4cf2-9449-be6b5d791269.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/222791--____00_05_2023__2cba6001-4650-4cf2-9449-be6b5d791269.mp4,,Asher,Weiss
222450,Parshat Bo: Amira L’Nochri – Shabbos and Shvi’is,2023-01-25,2295,English,Parasha/Torah Portion,Bo,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/222450/222450.jpg,https://dl.torahanytime.com/mp3/222450--____00_03_2023__daef0a3b-5d44-4e79-a57c-0d6cb13ed5a1.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/222450--____00_03_2023__daef0a3b-5d44-4e79-a57c-0d6cb13ed5a1.mp4,,Asher,Weiss
221879,Short Thought on Parshat Va'eira 5783,2023-01-20,338,English,Parasha/Torah Portion,Va'eira,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/221879/221879.jpg,https://dl.torahanytime.com/mp3/221879--____00_05_2023__e11ce801-ee51-466d-b2dc-36b8b58cb29a.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/221879--____00_05_2023__e11ce801-ee51-466d-b2dc-36b8b58cb29a.mp4,,Asher,Weiss
221512,פרשת וארא: זכירת יציאת מצרים,2023-01-18,3091,Hebrew,Parasha/Torah Portion,Va'eira,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/221512/221512.jpg,https://dl.torahanytime.com/mp3/221512--____00_03_2023__2cceaf75-6e6d-4223-848c-279309fe961b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/221512--____00_03_2023__2cceaf75-6e6d-4223-848c-279309fe961b.mp4,,Asher,Weiss
221642,Parashat Va'eira: Remembering Yetzias Mitzrayim,2023-01-18,2004,English,Parasha/Torah Portion,Va'eira,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/221642/221642.jpg,https://dl.torahanytime.com/mp3/221642--____00_03_2023__13f34953-b7c0-4e75-955b-2117e85d10ed.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/221642--____00_03_2023__13f34953-b7c0-4e75-955b-2117e85d10ed.mp4,,Asher,Weiss
221055,מסר קצר לפרשת שמות,2023-01-15,700,Hebrew,Parasha/Torah Portion,Shemot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/221055/221055.jpg,https://dl.torahanytime.com/mp3/221055--____00_00_2023__2ff43085-c10c-4fc8-aef2-e4987933d46a.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/221055--____00_00_2023__2ff43085-c10c-4fc8-aef2-e4987933d46a.mp4,,Asher,Weiss
220907,Short Thought on Parshat Shemot 5783,2023-01-13,620,English,Parasha/Torah Portion,Shemot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/220907/220907.jpg,https://dl.torahanytime.com/mp3/220907--____00_05_2023__7f84da78-e44b-44e9-a715-315c8ad36e5a.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/220907--____00_05_2023__7f84da78-e44b-44e9-a715-315c8ad36e5a.mp4,,Asher,Weiss
220841,Parshat Shemot: Using Non-Jewish Names,2023-01-12,2858,English,Parasha/Torah Portion,Shemot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/220841/220841.jpg,https://dl.torahanytime.com/mp3/220841--____00_04_2023__c5d31378-efac-4572-9b28-0c0436afb53f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/220841--____00_04_2023__c5d31378-efac-4572-9b28-0c0436afb53f.mp4,,Asher,Weiss
220487,פרשת שמות: שלא שינו את שמם,2023-01-10,3124,Hebrew,Parasha/Torah Portion,Shemot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/220487/220487.jpg,https://dl.torahanytime.com/mp3/220487--____00_02_2023__1a045ebd-3704-4df6-ba91-fa0bfe064b38.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/220487--____00_02_2023__1a045ebd-3704-4df6-ba91-fa0bfe064b38.mp4,,Asher,Weiss
219963,Short Thought on Parshat Vayechi 5783,2023-01-06,398,English,Parasha/Torah Portion,Vayechi,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219963/219963.jpg,https://dl.torahanytime.com/mp3/219963--____00_05_2023__4b0f38e6-47f7-4108-9781-e3f982e4b938.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219963--____00_05_2023__4b0f38e6-47f7-4108-9781-e3f982e4b938.mp4,,Asher,Weiss
219869,פרשת ויחי: הסכם יששכר וזבולון,2023-01-05,3997,Hebrew,Parasha/Torah Portion,Vayechi,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219869/219869.jpg,https://dl.torahanytime.com/mp3/219869--____00_04_2023__4a9e0079-db38-4ec1-8bf7-6817dbd63a6a.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219869--____00_04_2023__4a9e0079-db38-4ec1-8bf7-6817dbd63a6a.mp4,,Asher,Weiss
219839,Parshat Vayechi: Yisachar & Zvulun Agreement,2023-01-04,2700,English,Parasha/Torah Portion,Vayechi,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219839/219839.jpg,https://dl.torahanytime.com/mp3/219839--____00_04_2023__ba37a041-4243-4050-a971-c6482faea1a6.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219839--____00_04_2023__ba37a041-4243-4050-a971-c6482faea1a6.mp4,,Asher,Weiss
219018,Short Thought on Parshat Vayigash 5783,2022-12-30,649,English,Parasha/Torah Portion,Vayigash,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219018/219018.jpg,https://dl.torahanytime.com/mp3/219018--____11_05_2022__89174df0-cec9-4c1f-a12d-a6aacc105c58.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219018--____11_05_2022__89174df0-cec9-4c1f-a12d-a6aacc105c58.mp4,,Asher,Weiss
219028,Parshat Vayigash: Indirectly Causing the Death of Another Person,2022-12-30,3426,English,Parasha/Torah Portion,Vayigash,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219028/219028.jpg,https://dl.torahanytime.com/mp3/219028--____11_05_2022__672c783c-9c72-4034-ba8f-407cb9cb6aec.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219028--____11_05_2022__672c783c-9c72-4034-ba8f-407cb9cb6aec.mp4,,Asher,Weiss
219041,מסר קצר לפרשת ויגש,2022-12-29,648,Hebrew,Parasha/Torah Portion,Vayigash,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/219041/219041.jpg,https://dl.torahanytime.com/mp3/219041--____11_05_2022__5b454305-0441-4f9e-acf7-d994b2e93272.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/219041--____11_05_2022__5b454305-0441-4f9e-acf7-d994b2e93272.mp4,,Asher,Weiss
218877,פרשת ויגש: הגורם למוות חבירו בעקיפין האם צריך כפרה,2022-12-28,3346,Hebrew,Parasha/Torah Portion,Vayigash,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/218877/218877.jpg,https://dl.torahanytime.com/mp3/218877--____11_04_2022__1e68b1a5-f3bb-4ab4-b9d1-d7b0d15fb099.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/218877--____11_04_2022__1e68b1a5-f3bb-4ab4-b9d1-d7b0d15fb099.mp4,,Asher,Weiss
217975,Short Thought on Parshat Mikeitz & Chanukah 5783,2022-12-23,395,English,Parasha/Torah Portion,Mikeitz,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/217975/217975.jpg,https://dl.torahanytime.com/mp3/217975--____11_05_2022__f93bfd2f-e713-42f9-9895-669bf2ef4550.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/217975--____11_05_2022__f93bfd2f-e713-42f9-9895-669bf2ef4550.mp4,,Asher,Weiss
217986,הדלקת נרות חנוכה בבית הכנסת,2022-12-23,1446,Hebrew,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/217986/217986.jpg,https://dl.torahanytime.com/mp3/217986--____11_05_2022__fc444ab9-2b6c-42da-bb9f-07f3e9b6f003.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/217986--____11_05_2022__fc444ab9-2b6c-42da-bb9f-07f3e9b6f003.mp4,,Asher,Weiss
217916,Lighting Neiros Chanukah in Shul,2022-12-22,1729,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/217916/217916.jpg,https://dl.torahanytime.com/mp3/217916--____11_04_2022__911877cd-873f-43e2-9d8b-424b492bfa23.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/217916--____11_04_2022__911877cd-873f-43e2-9d8b-424b492bfa23.mp4,,Asher,Weiss
217019,Short Thought on Chanukah 5783,2022-12-16,475,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/217019/217019.jpg,https://dl.torahanytime.com/mp3/217019--____11_05_2022__487cdd28-2846-4958-b5ff-badbc46f6c19.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/217019--____11_05_2022__487cdd28-2846-4958-b5ff-badbc46f6c19.mp4,,Asher,Weiss
216965,Birkas HaRo'eh - Seeing Neiros Chanukah,2022-12-15,2515,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/216965/216965.jpg,https://dl.torahanytime.com/mp3/216965--____11_05_2022__60a52787-eb38-470c-916f-c001e96d0a2c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/216965--____11_05_2022__60a52787-eb38-470c-916f-c001e96d0a2c.mp4,,Asher,Weiss
216890,?הרואה נר חנוכה - האם חייב לברך,2022-12-14,2900,Hebrew,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/216890/216890.jpg,https://dl.torahanytime.com/mp3/216890--____11_04_2022__a684c3eb-a757-42bb-b71f-30f8c0af6596.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/216890--____11_04_2022__a684c3eb-a757-42bb-b71f-30f8c0af6596.mp4,,Asher,Weiss
215928,פרשת וישלח: גיד הנשה,2022-12-09,2567,Hebrew,Parasha/Torah Portion,Vayishlach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/215928/215928.jpg,https://dl.torahanytime.com/mp3/215928--____11_04_2022__0bb72e4a-2e79-488e-8e58-f04fa451c5b9.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/215928--____11_04_2022__0bb72e4a-2e79-488e-8e58-f04fa451c5b9.mp4,,Asher,Weiss
216003,Short Thought on Parshat Vayishlach 5783,2022-12-09,388,English,Parasha/Torah Portion,Vayishlach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/216003/216003.jpg,https://dl.torahanytime.com/mp3/216003--____11_05_2022__c283c743-c4ed-4fea-b3d5-148bc75eb994.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/216003--____11_05_2022__c283c743-c4ed-4fea-b3d5-148bc75eb994.mp4,,Asher,Weiss
215803,Parshat Vayishlach: Gid Hanashe,2022-12-08,1944,English,Parasha/Torah Portion,Vayishlach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/215803/215803.jpg,https://dl.torahanytime.com/mp3/215803--____11_04_2022__baa9a3ac-0735-48ee-81c7-0abab10e243f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/215803--____11_04_2022__baa9a3ac-0735-48ee-81c7-0abab10e243f.mp4,,Asher,Weiss
215559,Spanish Jewry & Its Torah Leaders,2022-12-06,2161,English,Jewish History,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/215559/215559.jpg,https://dl.torahanytime.com/mp3/215559--____11_02_2022__f708893f-1db3-4cb1-8a87-f639474db5f5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/215559--____11_02_2022__f708893f-1db3-4cb1-8a87-f639474db5f5.mp4,,Asher,Weiss
215195,When Halacha & Kabbalah Clash,2022-12-04,2874,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/audio.jpg,https://dl.torahanytime.com/mp3/215195--____11_00_2022__b5488d97-22bb-48bd-b4b4-51dad7c1e619.mp3.mp3,,,Asher,Weiss
214985,Short Thought on Parshat Vayetzei 5783,2022-12-02,324,English,Parasha/Torah Portion,Vayetzei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/214985/214985.jpg,https://dl.torahanytime.com/mp3/214985--____11_05_2022__63f6a49e-51d3-4ff3-ac60-b6f7c14abe1f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/214985--____11_05_2022__63f6a49e-51d3-4ff3-ac60-b6f7c14abe1f.mp4,,Asher,Weiss
214831,Parshat Vayetzei: Hiring Workers,2022-12-01,2503,English,Parasha/Torah Portion,Vayetzei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/214831/214831.jpg,https://dl.torahanytime.com/mp3/214831--____11_04_2022__826dcd50-108c-40d4-b343-1c5f45602f8e.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/214831--____11_04_2022__826dcd50-108c-40d4-b343-1c5f45602f8e.mp4,,Asher,Weiss
214753,פרשת ויצא: שכירת פועלים,2022-11-30,2514,Hebrew,Parasha/Torah Portion,Vayetzei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/214753/214753.jpg,https://dl.torahanytime.com/mp3/214753--____10_03_2022__13e560e3-6a40-4afc-a6cf-790936fc9c28.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/214753--____10_03_2022__13e560e3-6a40-4afc-a6cf-790936fc9c28.mp4,,Asher,Weiss
213976,Parshat Toldot: The Status of a Mumar in Halacha,2022-11-25,2797,English,Parasha/Torah Portion,Toldot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/213976/213976.jpg,https://dl.torahanytime.com/mp3/213976--____10_05_2022__e0cffec2-a697-43ae-8c0b-1d525460062b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/213976--____10_05_2022__e0cffec2-a697-43ae-8c0b-1d525460062b.mp4,,Asher,Weiss
213992,Short Thought on Parshat Toldot 5783,2022-11-25,394,English,Parasha/Torah Portion,Toldot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/213992/213992.jpg,https://dl.torahanytime.com/mp3/213992--____10_05_2022__9817cf15-63a2-4ed2-8533-09c70b6c8472.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/213992--____10_05_2022__9817cf15-63a2-4ed2-8533-09c70b6c8472.mp4,,Asher,Weiss
212871,Short Thought on Parshat Chayei Sarah,2022-11-18,565,English,Parasha/Torah Portion,Chayei Sarah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/212871/212871.jpg,https://dl.torahanytime.com/mp3/212871--____10_05_2022__afe67584-c5fb-4562-9cb7-62874d96e344.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/212871--____10_05_2022__afe67584-c5fb-4562-9cb7-62874d96e344.mp4,,Asher,Weiss
